Date,Company,Studio,Project,Category1,Category2,Country,Country_code,OS,Counterparty,Amount_USD
2020-11-30,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,147547.9344363486
2020-11-30,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,977426.5457512971
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,565400.2121452993
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,156397.37850776658
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,2731507.944886179
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,173781.91358546258
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,191999.36016648496
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,5197098.11292664
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,235581.22234490587
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,261392.99321656988
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,148550.94504524386
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,117176.73504530283
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1237870.0717282558
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,506342.1293408792
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,105360.60026668049
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2407633.017247377
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,109062.06531595228
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,136562.5780920691
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,4577502.344004592
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,286115.7618744521
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,242221.2269813622
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,153361.42736379505
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,110623.2579140495
2020-12-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,1083941.2620588911
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,677959.9606734233
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,238483.39671464267
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,3234691.2360274764
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,222849.14282268845
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,156017.45599870084
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,6356448.18152243
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,306830.0678558342
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,292411.0533095683
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,204560.1511191777
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,244178.47166748662
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1316394.2116254033
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,584540.8443897584
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,172254.46616401998
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2404581.8836818794
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,177809.06649131354
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,172591.40261367388
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,2494180.567140539
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,4738943.077567024
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,208175.32539124307
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,124380.16965316064
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,167462.21315708355
2021-01-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,948378.1861107384
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,704302.3708360927
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,167405.86547611002
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,2894235.1575757815
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,233023.80266015913
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,148411.99049343367
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,5650756.524107734
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,318190.66838517156
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,302713.34582223534
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,121138.44566008938
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,145879.46657702263
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1106026.14297216
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,516815.2117903949
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,101814.45960039673
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2354669.4509523865
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,161035.31960585964
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,135707.05756342877
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,4570939.099031798
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,281838.9905200376
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,206040.25810291996
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,115061.23569747047
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,170330.2003297155
2021-02-28,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,994002.3305301947
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,677686.1590688596
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,246436.585813228
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,3026330.183470938
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,140877.4882650007
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,248106.9808637414
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,5935932.466741238
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,264312.7649433479
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,308371.55571071175
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,145695.5609816229
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,211740.0336289458
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1401995.8822821071
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,478972.952527908
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,168468.42090826426
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2209981.659533186
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,149761.6958702645
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,161381.00750135642
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,4181613.822087579
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,213534.721581509
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,212349.87861089365
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,92946.26772536374
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,131744.4346456055
2021-03-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,877805.8010513495
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,640784.469769395
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,121983.22436975499
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,2766452.6384117664
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,189313.3341720219
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,218034.27221265243
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,5397275.460227988
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,232731.68383489145
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,306904.9424627816
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,147325.15942002498
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,143057.13384292042
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1135234.5431047836
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,454678.5820740495
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,146163.92522424518
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2062833.9589922985
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,122584.87632136425
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,153028.16186310395
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,4059455.1461308924
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,193460.7852534102
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,224806.70899410127
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,100551.76013795054
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,108292.91548741782
2021-04-30,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,862463.6043393983
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,805717.2845851689
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,265753.9076192911
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,3356616.5991952247
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,139709.83960173832
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,218817.89519207162
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,6348977.860758129
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,373676.08908942825
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,278510.7683699442
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,148739.61746150965
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,144948.07679218397
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1380604.8850914913
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,542451.3054089481
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,121829.00734668574
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2358733.1681149006
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,163179.81466977103
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,107593.96926923595
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,4541122.625568554
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,242068.20478784753
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,266489.43310200184
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,151471.89487515757
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,123848.15606806288
2021-05-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,891466.0220685822
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,646470.6935738568
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,201929.2779278279
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,3075189.727142755
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,161289.2706110362
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,127123.20131380674
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,6020728.240198765
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,328074.20780141954
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,320922.2340633932
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,217130.55398018387
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,243914.08570525507
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1338401.2024513457
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,530537.5595171887
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,112937.79136720949
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2589320.2694678293
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,206946.51763427263
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,168820.704625243
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,5021773.699770692
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,237121.68020437492
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,236126.69166704005
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,160538.63916449327
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,118991.29149038282
2021-06-30,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,1159085.6529251083
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,687491.7076346369
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,171282.55576549083
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,3173970.786178231
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,197380.23084174845
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,159779.8726040272
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,6067213.575435139
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,257184.90735970752
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,334114.65803909354
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,231107.93998668
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,141796.53760222162
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1288313.075038797
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,660374.0470019084
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,204877.152716537
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2969422.7767968895
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,236590.2379120265
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,199173.9048664302
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,5815363.91844418
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,316743.61325760133
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,249462.89703252297
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,179983.21020514116
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,161281.43322019954
2021-07-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,1199751.435678935
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,589117.5450546957
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,197639.43140829698
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,2928238.7996475818
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,117987.87395778821
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,149920.10434879086
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,5622026.976119449
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,327259.6081988938
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,268534.0503609759
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,166906.80865792214
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,Andriod,SuperStore,136825.24296908273
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,Andriod,SuperStore,1211709.103588602
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,iOS,MainStore,533656.8841116094
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,iOS,MainStore,186422.9608393002
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,iOS,MainStore,2347779.404813304
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,iOS,MainStore,164444.44352253794
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,iOS,MainStore,144015.80010969107
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,iOS,MainStore,4487639.0756799
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,iOS,MainStore,270194.9756929687
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,iOS,MainStore,227533.01585620933
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,iOS,MainStore,102073.57241810056
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,Russia,RUS,iOS,MainStore,123724.89975940411
2021-08-31,White,White1,Whiteberry,Revenue,Mobile IAP,France,FRA,iOS,MainStore,933612.9557287693
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,USA,USA,Andriod,SuperStore,729636.4888631158
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Japan,JPN,Andriod,SuperStore,285443.83061736904
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,China,CHN,Andriod,SuperStore,3543454.8368714442
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Germany,DEU,Andriod,SuperStore,256157.12722601995
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Brazil,BRA,Andriod,SuperStore,216136.8426843579
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Argentina,ARG,Andriod,SuperStore,6807766.069337651
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Mexico,MEX,Andriod,SuperStore,361286.0256739084
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Austria,AUT,Andriod,SuperStore,303664.1470592263
2021-09-30,White,White1,Whiteberry,Revenue,Mobile IAP,Israel,ISR,Andriod,SuperStore,172524.40778771398
